time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:16",54.76860465116279,55.36259475282768,59.9,-0.10565315235453454,-0.11095627396571217,29667.65,29674.85,"01/12/2020, 09:15:18",4.583709302325581,    ,-2.9221815248872964
"01/12/2020, 09:15:17",60.75,61.82192385463679,60.670833333333334,-0.11233162833832466,-0.113285611757874,29666.15,29673.45,"01/12/2020, 09:15:19",-0.6866666666666658
"01/12/2020, 09:15:18",59.9,60.555991732333574,60.670833333333334,-0.11095627396571217,-0.113285611757874,29674.85,29635.6,"01/12/2020, 09:15:20",0.17183333333333572,   ,positive:,12
"01/12/2020, 09:15:21",65.76851851851852,66.79278758703394,69.05,-0.12100749737555816,-0.12305544080390973,29614.3,29626.35,"01/12/2020, 09:15:23",2.623796296296293,   ,negative:,17
"01/12/2020, 09:15:22",69.05,70.1475537941766,66.8,-0.12305544080390973,-0.11953281698424689,29628.6,29650.2,"01/12/2020, 09:15:24",-2.9405
"01/12/2020, 09:15:23",69.05,70.12027242713803,65.45,-0.12305544080390973,-0.11842438607345684,29626.35,29645.3,"01/12/2020, 09:15:25",-4.290499999999994,   ,EPAP:,11
"01/12/2020, 09:15:27",65.60588235294118,64.90348808438215,61.9,-0.11802494545918307,-0.11296152520117175,29661.8,29677.3,"01/12/2020, 09:15:29",3.0498235294117695,   ,EPAL:,7
"01/12/2020, 09:15:30",59.95,59.23332309421257,61.55,-0.11023508682228567,-0.11209732774659642,29689.7,29686.65,"01/12/2020, 09:15:32",-1.0004999999999944,   ,ELAP:,7
"01/12/2020, 09:16:15",64.36,65.0300514431694,65.25,-0.11700944814947434,-0.11733265707789542,29652.0,29661.15,"01/12/2020, 09:16:17",0.2464000000000005,   ,ELAL:,4
"01/12/2020, 09:20:45",82.15,82.99849387149837,82.45,-0.14240118011912273,-0.1427542064448062,29525.1,29524.05,"01/12/2020, 09:20:47",-0.521500000000003
"01/12/2020, 09:20:46",81.35,82.27507673318613,82.45,-0.1415664967680641,-0.1428320176728448,29526.35,29522.95,"01/12/2020, 09:20:48",0.2865000000000085
"01/12/2020, 09:20:47",82.45,83.3662063186559,82.45,-0.1427542064448062,-0.1428320176728448,29524.05,29530.55,"01/12/2020, 09:20:49",-0.8245
"01/12/2020, 09:30:13",68.85,68.16019563643438,69.6,-0.12199206435070664,-0.12276174529688433,29643.5,29643.15,"01/12/2020, 09:30:15",-0.0615
"01/12/2020, 10:35:44",44.15,43.70131698980973,45.95,-0.08840975874591095,-0.09094442948480719,29769.2,29761.25,"01/12/2020, 10:35:46",-1.3585000000000043
"01/12/2020, 10:54:04",37.1,36.7255996408128,37.55,-0.07516949933688011,-0.0758994304760563,29885.7,29881.25,"01/12/2020, 10:54:06",-0.07899999999999574
"01/12/2020, 12:28:16",43.35,43.90054117373757,43.3,-0.08807872279703588,-0.08805559934899065,29753.8,29752.85,"01/12/2020, 12:28:18",-0.48350000000000426
"01/12/2020, 12:28:17",43.5,44.12569058549277,43.75,-0.08816867325549538,-0.08840156174301228,29756.15,29758.05,"01/12/2020, 12:28:19",-0.185
"01/12/2020, 12:28:18",43.3,43.935354492449996,43.75,-0.08805559934899065,-0.08840156174301228,29752.85,29756.05,"01/12/2020, 12:28:20",0.017000000000002846
"01/12/2020, 12:28:23",46.85,47.71714587689755,47.75,-0.09516636118860333,-0.09550976799346245,29691.45,29707.85,"01/12/2020, 12:28:25",0.43149999999999855
"01/12/2020, 12:28:24",48.25,49.320573239760435,47.25,-0.09650032122863195,-0.09487873179523376,29699.5,29710.35,"01/12/2020, 12:28:26",-1.4825
"01/12/2020, 12:28:25",47.75,48.51074259164084,47.25,-0.09550976799346245,-0.09487873179523376,29707.85,29710.35,"01/12/2020, 12:28:27",-0.9775
"01/12/2020, 12:28:26",47.25,47.830249739792166,48.244,-0.09487873179523376,-0.09629622517195457,29710.35,29695.35,"01/12/2020, 12:28:28",0.5214999999999997
"01/12/2020, 13:39:10",34.68556701030928,34.28983047735887,32.85,-0.07415748011680989,-0.0712842072971398,29823.7,29832.05,"01/12/2020, 13:39:12",1.4887113402061836
"01/12/2020, 13:39:11",34.68556701030928,34.2780042955409,34.3,-0.07415748011680989,-0.07367699170117703,29823.5,29820.75,"01/12/2020, 13:39:13",0.03871134020618777
"01/12/2020, 13:39:12",32.85,32.3610900231958,34.05,-0.0712842072971398,-0.07315637944884656,29832.05,29825.9,"01/12/2020, 13:39:14",-0.8714999999999957
"01/12/2020, 14:13:08",31.0,30.571290022616203,31.6,-0.06750742562644518,-0.06833311407490328,29868.75,29869.4,"01/12/2020, 14:13:10",-0.2900000000000014
"01/12/2020, 14:13:09",31.1,30.678459898784816,31.55,-0.06760235925185043,-0.06823005154501516,29870.25,29870.45,"01/12/2020, 14:13:11",-0.1389999999999993
"01/12/2020, 14:13:10",31.6,31.186011043844072,31.2,-0.06833311407490328,-0.06777940077427047,29869.4,29869.1,"01/12/2020, 14:13:12",0.08400000000000213
"01/12/2020, 15:21:49",22.35,22.609805308853215,22.3,-0.055864413957351644,-0.0557475904201965,29807.0,29813.6,"01/12/2020, 15:21:51",-0.27350000000000074
